Reynolds Number: 70
Epoch 0, LR: 1.0000e-02, Loss: 9.5161e-01, Data Loss: 9.5159e-01, Physics Loss: 2.3368e-05 
Epoch 16000, LR: 1.0000e-04, Loss: 1.0437e-01, Data Loss: 1.0389e-01, Physics Loss: 4.7607e-04 
Epoch 17000, LR: 1.0000e-04, Loss: 1.0375e-01, Data Loss: 1.0324e-01, Physics Loss: 5.0656e-04 
Epoch 18000, LR: 1.0000e-04, Loss: 1.0265e-01, Data Loss: 1.0209e-01, Physics Loss: 5.5777e-04 
Epoch 19000, LR: 1.0000e-04, Loss: 1.0007e-01, Data Loss: 9.9307e-02, Physics Loss: 7.6626e-04 
Epoch 20000, LR: 1.0000e-04, Loss: 9.7453e-02, Data Loss: 9.6592e-02, Physics Loss: 8.6060e-04 
Epoch 21000, LR: 1.0000e-04, Loss: 9.5566e-02, Data Loss: 9.4580e-02, Physics Loss: 9.8668e-04 
Epoch 22000, LR: 1.0000e-04, Loss: 9.3148e-02, Data Loss: 9.2279e-02, Physics Loss: 8.6916e-04 
Epoch 23000, LR: 1.0000e-04, Loss: 9.1487e-02, Data Loss: 9.0475e-02, Physics Loss: 1.0119e-03 
Epoch 24000, LR: 1.0000e-05, Loss: 9.0260e-02, Data Loss: 8.9074e-02, Physics Loss: 1.1858e-03 
Epoch 25000, LR: 1.0000e-05, Loss: 9.0075e-02, Data Loss: 8.8906e-02, Physics Loss: 1.1694e-03 
Epoch 26000, LR: 1.0000e-05, Loss: 8.9829e-02, Data Loss: 8.8638e-02, Physics Loss: 1.1911e-03 
Epoch 27000, LR: 1.0000e-05, Loss: 8.9446e-02, Data Loss: 8.8225e-02, Physics Loss: 1.2212e-03 
Epoch 28000, LR: 1.0000e-05, Loss: 8.8864e-02, Data Loss: 8.7609e-02, Physics Loss: 1.2548e-03 
Epoch 29000, LR: 1.0000e-05, Loss: 8.8145e-02, Data Loss: 8.6881e-02, Physics Loss: 1.2637e-03 
Epoch 30000, LR: 1.0000e-05, Loss: 8.7458e-02, Data Loss: 8.6217e-02, Physics Loss: 1.2413e-03 
Epoch 31000, LR: 1.0000e-05, Loss: 8.6813e-02, Data Loss: 8.5607e-02, Physics Loss: 1.2065e-03 
Epoch 32000, LR: 1.0000e-06, Loss: 8.6224e-02, Data Loss: 8.5056e-02, Physics Loss: 1.1678e-03 
Epoch 33000, LR: 1.0000e-06, Loss: 8.6158e-02, Data Loss: 8.4994e-02, Physics Loss: 1.1636e-03 
Epoch 34000, LR: 1.0000e-06, Loss: 8.6065e-02, Data Loss: 8.4905e-02, Physics Loss: 1.1597e-03 
Epoch 35000, LR: 1.0000e-06, Loss: 8.5940e-02, Data Loss: 8.4784e-02, Physics Loss: 1.1564e-03 
Epoch 36000, LR: 1.0000e-06, Loss: 8.5781e-02, Data Loss: 8.4627e-02, Physics Loss: 1.1541e-03 
Epoch 37000, LR: 1.0000e-06, Loss: 8.5597e-02, Data Loss: 8.4445e-02, Physics Loss: 1.1516e-03 
Epoch 38000, LR: 1.0000e-06, Loss: 8.5413e-02, Data Loss: 8.4266e-02, Physics Loss: 1.1475e-03 
Epoch 39000, LR: 1.0000e-06, Loss: 8.5237e-02, Data Loss: 8.4095e-02, Physics Loss: 1.1419e-03 
Epoch 40000, LR: 1.0000e-07, Loss: 8.5067e-02, Data Loss: 8.3931e-02, Physics Loss: 1.1357e-03 
Epoch 41000, LR: 1.0000e-07, Loss: 8.5048e-02, Data Loss: 8.3914e-02, Physics Loss: 1.1344e-03 
Epoch 42000, LR: 1.0000e-07, Loss: 8.5026e-02, Data Loss: 8.3892e-02, Physics Loss: 1.1337e-03 
Epoch 43000, LR: 1.0000e-07, Loss: 8.5001e-02, Data Loss: 8.3868e-02, Physics Loss: 1.1332e-03 
Epoch 44000, LR: 1.0000e-07, Loss: 8.4975e-02, Data Loss: 8.3843e-02, Physics Loss: 1.1325e-03 
Epoch 45000, LR: 1.0000e-07, Loss: 8.4949e-02, Data Loss: 8.3817e-02, Physics Loss: 1.1320e-03 
Epoch 46000, LR: 1.0000e-07, Loss: 8.4923e-02, Data Loss: 8.3791e-02, Physics Loss: 1.1315e-03 
Epoch 47000, LR: 1.0000e-07, Loss: 8.4896e-02, Data Loss: 8.3765e-02, Physics Loss: 1.1310e-03 
Epoch 48000, LR: 1.0000e-08, Loss: 8.4870e-02, Data Loss: 8.3740e-02, Physics Loss: 1.1306e-03 
Epoch 49000, LR: 1.0000e-08, Loss: 8.4869e-02, Data Loss: 8.3739e-02, Physics Loss: 1.1304e-03 
Mean L2 Error: 4.8241e+01 
Relative L2 Error: 8.0658e-01 
