Reynolds Number: 79
Epoch 0, LR: 1.0000e-02, Loss: 9.4707e-01, Data Loss: 9.4705e-01, Physics Loss: 2.3322e-05 
Epoch 33000, LR: 1.0000e-06, Loss: 8.7062e-06, Data Loss: 6.5038e-06, Physics Loss: 2.2024e-06 
Epoch 34000, LR: 1.0000e-06, Loss: 8.6116e-06, Data Loss: 6.4339e-06, Physics Loss: 2.1777e-06 
Epoch 35000, LR: 1.0000e-06, Loss: 8.4741e-06, Data Loss: 6.3327e-06, Physics Loss: 2.1415e-06 
Epoch 36000, LR: 1.0000e-06, Loss: 8.2867e-06, Data Loss: 6.1953e-06, Physics Loss: 2.0915e-06 
Epoch 37000, LR: 1.0000e-06, Loss: 8.0518e-06, Data Loss: 6.0231e-06, Physics Loss: 2.0287e-06 
Epoch 38000, LR: 1.0000e-06, Loss: 7.8131e-06, Data Loss: 5.8476e-06, Physics Loss: 1.9655e-06 
Epoch 39000, LR: 1.0000e-06, Loss: 7.5866e-06, Data Loss: 5.6801e-06, Physics Loss: 1.9064e-06 
Epoch 40000, LR: 1.0000e-07, Loss: 7.3713e-06, Data Loss: 5.5207e-06, Physics Loss: 1.8506e-06 
Epoch 41000, LR: 1.0000e-07, Loss: 7.3476e-06, Data Loss: 5.5037e-06, Physics Loss: 1.8439e-06 
Epoch 42000, LR: 1.0000e-07, Loss: 7.3187e-06, Data Loss: 5.4827e-06, Physics Loss: 1.8361e-06 
Epoch 43000, LR: 1.0000e-07, Loss: 7.2858e-06, Data Loss: 5.4584e-06, Physics Loss: 1.8273e-06 
Epoch 44000, LR: 1.0000e-07, Loss: 7.2500e-06, Data Loss: 5.4318e-06, Physics Loss: 1.8181e-06 
Epoch 45000, LR: 1.0000e-07, Loss: 7.2129e-06, Data Loss: 5.4040e-06, Physics Loss: 1.8088e-06 
Epoch 46000, LR: 1.0000e-07, Loss: 7.1754e-06, Data Loss: 5.3758e-06, Physics Loss: 1.7996e-06 
Epoch 47000, LR: 1.0000e-07, Loss: 7.1381e-06, Data Loss: 5.3477e-06, Physics Loss: 1.7904e-06 
Epoch 48000, LR: 1.0000e-08, Loss: 7.1008e-06, Data Loss: 5.3197e-06, Physics Loss: 1.7811e-06 
Epoch 49000, LR: 1.0000e-08, Loss: 7.0987e-06, Data Loss: 5.3181e-06, Physics Loss: 1.7807e-06 
Mean L2 Error: 5.9473e-01 
Relative L2 Error: 9.9352e-03 
