Reynolds Number: 54
Epoch 0, LR: 1.0000e-02, Loss: 9.7209e-01, Data Loss: 9.7207e-01, Physics Loss: 2.3490e-05 
Epoch 22000, LR: 1.0000e-04, Loss: 3.8381e-05, Data Loss: 2.5670e-05, Physics Loss: 1.2711e-05 
Epoch 23000, LR: 1.0000e-04, Loss: 3.5046e-05, Data Loss: 2.3379e-05, Physics Loss: 1.1667e-05 
Epoch 24000, LR: 1.0000e-05, Loss: 3.2295e-05, Data Loss: 2.1435e-05, Physics Loss: 1.0861e-05 
Epoch 25000, LR: 1.0000e-05, Loss: 3.1943e-05, Data Loss: 2.1205e-05, Physics Loss: 1.0737e-05 
Epoch 26000, LR: 1.0000e-05, Loss: 3.1405e-05, Data Loss: 2.0830e-05, Physics Loss: 1.0575e-05 
Epoch 27000, LR: 1.0000e-05, Loss: 3.0562e-05, Data Loss: 2.0243e-05, Physics Loss: 1.0320e-05 
Epoch 28000, LR: 1.0000e-05, Loss: 2.9286e-05, Data Loss: 1.9355e-05, Physics Loss: 9.9310e-06 
Epoch 29000, LR: 1.0000e-05, Loss: 2.7565e-05, Data Loss: 1.8165e-05, Physics Loss: 9.3994e-06 
Epoch 30000, LR: 1.0000e-05, Loss: 2.5926e-05, Data Loss: 1.7031e-05, Physics Loss: 8.8956e-06 
Epoch 31000, LR: 1.0000e-05, Loss: 2.4459e-05, Data Loss: 1.6023e-05, Physics Loss: 8.4362e-06 
Epoch 32000, LR: 1.0000e-06, Loss: 2.3149e-05, Data Loss: 1.5117e-05, Physics Loss: 8.0320e-06 
Epoch 33000, LR: 1.0000e-06, Loss: 2.2990e-05, Data Loss: 1.5010e-05, Physics Loss: 7.9799e-06 
Epoch 34000, LR: 1.0000e-06, Loss: 2.2754e-05, Data Loss: 1.4848e-05, Physics Loss: 7.9055e-06 
Epoch 35000, LR: 1.0000e-06, Loss: 2.2419e-05, Data Loss: 1.4621e-05, Physics Loss: 7.7981e-06 
Epoch 36000, LR: 1.0000e-06, Loss: 2.1976e-05, Data Loss: 1.4323e-05, Physics Loss: 7.6533e-06 
Epoch 37000, LR: 1.0000e-06, Loss: 2.1438e-05, Data Loss: 1.3962e-05, Physics Loss: 7.4756e-06 
Epoch 38000, LR: 1.0000e-06, Loss: 2.0887e-05, Data Loss: 1.3595e-05, Physics Loss: 7.2928e-06 
Epoch 39000, LR: 1.0000e-06, Loss: 2.0361e-05, Data Loss: 1.3243e-05, Physics Loss: 7.1181e-06 
Epoch 40000, LR: 1.0000e-07, Loss: 1.9857e-05, Data Loss: 1.2906e-05, Physics Loss: 6.9509e-06 
Epoch 41000, LR: 1.0000e-07, Loss: 1.9802e-05, Data Loss: 1.2868e-05, Physics Loss: 6.9336e-06 
Epoch 42000, LR: 1.0000e-07, Loss: 1.9737e-05, Data Loss: 1.2826e-05, Physics Loss: 6.9112e-06 
Epoch 43000, LR: 1.0000e-07, Loss: 1.9664e-05, Data Loss: 1.2777e-05, Physics Loss: 6.8867e-06 
Epoch 44000, LR: 1.0000e-07, Loss: 1.9587e-05, Data Loss: 1.2725e-05, Physics Loss: 6.8622e-06 
Epoch 45000, LR: 1.0000e-07, Loss: 1.9509e-05, Data Loss: 1.2671e-05, Physics Loss: 6.8378e-06 
Epoch 46000, LR: 1.0000e-07, Loss: 1.9429e-05, Data Loss: 1.2616e-05, Physics Loss: 6.8130e-06 
Epoch 47000, LR: 1.0000e-07, Loss: 1.9351e-05, Data Loss: 1.2563e-05, Physics Loss: 6.7883e-06 
Epoch 48000, LR: 1.0000e-08, Loss: 1.9273e-05, Data Loss: 1.2510e-05, Physics Loss: 6.7630e-06 
Epoch 49000, LR: 1.0000e-08, Loss: 1.9269e-05, Data Loss: 1.2507e-05, Physics Loss: 6.7621e-06 
Mean L2 Error: 1.3232e+00 
Relative L2 Error: 2.2139e-02 
