Reynolds Number: 94
Epoch 0, LR: 1.0000e-02, Loss: 9.4391e-01, Data Loss: 9.4389e-01, Physics Loss: 2.3265e-05 
Epoch 31000, LR: 1.0000e-05, Loss: 4.0810e-05, Data Loss: 3.3984e-05, Physics Loss: 6.8260e-06 
Epoch 32000, LR: 1.0000e-06, Loss: 3.8043e-05, Data Loss: 3.1595e-05, Physics Loss: 6.4478e-06 
Epoch 33000, LR: 1.0000e-06, Loss: 3.7721e-05, Data Loss: 3.1314e-05, Physics Loss: 6.4065e-06 
Epoch 34000, LR: 1.0000e-06, Loss: 3.7264e-05, Data Loss: 3.0919e-05, Physics Loss: 6.3444e-06 
Epoch 35000, LR: 1.0000e-06, Loss: 3.6652e-05, Data Loss: 3.0392e-05, Physics Loss: 6.2607e-06 
Epoch 36000, LR: 1.0000e-06, Loss: 3.5884e-05, Data Loss: 2.9728e-05, Physics Loss: 6.1556e-06 
Epoch 37000, LR: 1.0000e-06, Loss: 3.4980e-05, Data Loss: 2.8949e-05, Physics Loss: 6.0309e-06 
Epoch 38000, LR: 1.0000e-06, Loss: 3.4062e-05, Data Loss: 2.8160e-05, Physics Loss: 5.9020e-06 
Epoch 39000, LR: 1.0000e-06, Loss: 3.3181e-05, Data Loss: 2.7404e-05, Physics Loss: 5.7770e-06 
Epoch 40000, LR: 1.0000e-07, Loss: 3.2329e-05, Data Loss: 2.6675e-05, Physics Loss: 5.6543e-06 
Epoch 41000, LR: 1.0000e-07, Loss: 3.2236e-05, Data Loss: 2.6595e-05, Physics Loss: 5.6406e-06 
Epoch 42000, LR: 1.0000e-07, Loss: 3.2130e-05, Data Loss: 2.6506e-05, Physics Loss: 5.6240e-06 
Epoch 43000, LR: 1.0000e-07, Loss: 3.2014e-05, Data Loss: 2.6407e-05, Physics Loss: 5.6066e-06 
Epoch 44000, LR: 1.0000e-07, Loss: 3.1893e-05, Data Loss: 2.6305e-05, Physics Loss: 5.5884e-06 
Epoch 45000, LR: 1.0000e-07, Loss: 3.1769e-05, Data Loss: 2.6199e-05, Physics Loss: 5.5699e-06 
Epoch 46000, LR: 1.0000e-07, Loss: 3.1646e-05, Data Loss: 2.6094e-05, Physics Loss: 5.5515e-06 
Epoch 47000, LR: 1.0000e-07, Loss: 3.1522e-05, Data Loss: 2.5990e-05, Physics Loss: 5.5328e-06 
Epoch 48000, LR: 1.0000e-08, Loss: 3.1400e-05, Data Loss: 2.5886e-05, Physics Loss: 5.5142e-06 
Epoch 49000, LR: 1.0000e-08, Loss: 3.1393e-05, Data Loss: 2.5879e-05, Physics Loss: 5.5136e-06 
Mean L2 Error: 6.2693e-01 
Relative L2 Error: 1.0456e-02 
