Reynolds Number: 56
Epoch 0, LR: 1.0000e-02, Loss: 9.6803e-01, Data Loss: 9.6801e-01, Physics Loss: 2.3471e-05 
Epoch 29000, LR: 1.0000e-05, Loss: 1.6906e-02, Data Loss: 1.5243e-02, Physics Loss: 1.6628e-03 
Epoch 30000, LR: 1.0000e-05, Loss: 1.6060e-02, Data Loss: 1.4433e-02, Physics Loss: 1.6271e-03 
Epoch 31000, LR: 1.0000e-05, Loss: 1.5205e-02, Data Loss: 1.3602e-02, Physics Loss: 1.6030e-03 
Epoch 32000, LR: 1.0000e-06, Loss: 1.4330e-02, Data Loss: 1.2748e-02, Physics Loss: 1.5824e-03 
Epoch 33000, LR: 1.0000e-06, Loss: 1.4234e-02, Data Loss: 1.2653e-02, Physics Loss: 1.5807e-03 
Epoch 34000, LR: 1.0000e-06, Loss: 1.4123e-02, Data Loss: 1.2544e-02, Physics Loss: 1.5792e-03 
Epoch 35000, LR: 1.0000e-06, Loss: 1.4001e-02, Data Loss: 1.2424e-02, Physics Loss: 1.5775e-03 
Epoch 36000, LR: 1.0000e-06, Loss: 1.3871e-02, Data Loss: 1.2296e-02, Physics Loss: 1.5757e-03 
Epoch 37000, LR: 1.0000e-06, Loss: 1.3736e-02, Data Loss: 1.2163e-02, Physics Loss: 1.5732e-03 
Epoch 38000, LR: 1.0000e-06, Loss: 1.3599e-02, Data Loss: 1.2029e-02, Physics Loss: 1.5699e-03 
Epoch 39000, LR: 1.0000e-06, Loss: 1.3461e-02, Data Loss: 1.1895e-02, Physics Loss: 1.5656e-03 
Epoch 40000, LR: 1.0000e-07, Loss: 1.3323e-02, Data Loss: 1.1762e-02, Physics Loss: 1.5611e-03 
Epoch 41000, LR: 1.0000e-07, Loss: 1.3309e-02, Data Loss: 1.1749e-02, Physics Loss: 1.5604e-03 
Epoch 42000, LR: 1.0000e-07, Loss: 1.3295e-02, Data Loss: 1.1735e-02, Physics Loss: 1.5599e-03 
Epoch 43000, LR: 1.0000e-07, Loss: 1.3280e-02, Data Loss: 1.1721e-02, Physics Loss: 1.5596e-03 
Epoch 44000, LR: 1.0000e-07, Loss: 1.3266e-02, Data Loss: 1.1707e-02, Physics Loss: 1.5592e-03 
Epoch 45000, LR: 1.0000e-07, Loss: 1.3251e-02, Data Loss: 1.1693e-02, Physics Loss: 1.5588e-03 
Epoch 46000, LR: 1.0000e-07, Loss: 1.3237e-02, Data Loss: 1.1679e-02, Physics Loss: 1.5583e-03 
Epoch 47000, LR: 1.0000e-07, Loss: 1.3223e-02, Data Loss: 1.1665e-02, Physics Loss: 1.5578e-03 
Epoch 48000, LR: 1.0000e-08, Loss: 1.3208e-02, Data Loss: 1.1651e-02, Physics Loss: 1.5571e-03 
Epoch 49000, LR: 1.0000e-08, Loss: 1.3208e-02, Data Loss: 1.1650e-02, Physics Loss: 1.5572e-03 
Mean L2 Error: 2.5755e+01 
Relative L2 Error: 4.3092e-01 
