Reynolds Number: 86
Epoch 0, LR: 1.0000e-02, Loss: 9.4512e-01, Data Loss: 9.4509e-01, Physics Loss: 2.3293e-05 
Epoch 25000, LR: 1.0000e-05, Loss: 4.3688e-05, Data Loss: 3.4889e-05, Physics Loss: 8.7987e-06 
Epoch 26000, LR: 1.0000e-05, Loss: 4.2872e-05, Data Loss: 3.4285e-05, Physics Loss: 8.5873e-06 
Epoch 27000, LR: 1.0000e-05, Loss: 4.1644e-05, Data Loss: 3.3375e-05, Physics Loss: 8.2693e-06 
Epoch 28000, LR: 1.0000e-05, Loss: 3.9878e-05, Data Loss: 3.2065e-05, Physics Loss: 7.8135e-06 
Epoch 29000, LR: 1.0000e-05, Loss: 3.7605e-05, Data Loss: 3.0372e-05, Physics Loss: 7.2333e-06 
Epoch 30000, LR: 1.0000e-05, Loss: 3.5509e-05, Data Loss: 2.8802e-05, Physics Loss: 6.7069e-06 
Epoch 31000, LR: 1.0000e-05, Loss: 3.3709e-05, Data Loss: 2.7442e-05, Physics Loss: 6.2670e-06 
Epoch 32000, LR: 1.0000e-06, Loss: 3.2060e-05, Data Loss: 2.6190e-05, Physics Loss: 5.8699e-06 
Epoch 33000, LR: 1.0000e-06, Loss: 3.1857e-05, Data Loss: 2.6032e-05, Physics Loss: 5.8251e-06 
Epoch 34000, LR: 1.0000e-06, Loss: 3.1577e-05, Data Loss: 2.5816e-05, Physics Loss: 5.7601e-06 
Epoch 35000, LR: 1.0000e-06, Loss: 3.1193e-05, Data Loss: 2.5521e-05, Physics Loss: 5.6721e-06 
Epoch 36000, LR: 1.0000e-06, Loss: 3.0702e-05, Data Loss: 2.5138e-05, Physics Loss: 5.5633e-06 
Epoch 37000, LR: 1.0000e-06, Loss: 3.0119e-05, Data Loss: 2.4681e-05, Physics Loss: 5.4378e-06 
Epoch 38000, LR: 1.0000e-06, Loss: 2.9533e-05, Data Loss: 2.4224e-05, Physics Loss: 5.3094e-06 
Epoch 39000, LR: 1.0000e-06, Loss: 2.8973e-05, Data Loss: 2.3789e-05, Physics Loss: 5.1843e-06 
Epoch 40000, LR: 1.0000e-07, Loss: 2.8434e-05, Data Loss: 2.3370e-05, Physics Loss: 5.0633e-06 
Epoch 41000, LR: 1.0000e-07, Loss: 2.8374e-05, Data Loss: 2.3324e-05, Physics Loss: 5.0507e-06 
Epoch 42000, LR: 1.0000e-07, Loss: 2.8305e-05, Data Loss: 2.3267e-05, Physics Loss: 5.0376e-06 
Epoch 43000, LR: 1.0000e-07, Loss: 2.8228e-05, Data Loss: 2.3205e-05, Physics Loss: 5.0232e-06 
Epoch 44000, LR: 1.0000e-07, Loss: 2.8146e-05, Data Loss: 2.3138e-05, Physics Loss: 5.0084e-06 
Epoch 45000, LR: 1.0000e-07, Loss: 2.8062e-05, Data Loss: 2.3070e-05, Physics Loss: 4.9927e-06 
Epoch 46000, LR: 1.0000e-07, Loss: 2.7978e-05, Data Loss: 2.3002e-05, Physics Loss: 4.9757e-06 
Epoch 47000, LR: 1.0000e-07, Loss: 2.7893e-05, Data Loss: 2.2935e-05, Physics Loss: 4.9582e-06 
Epoch 48000, LR: 1.0000e-08, Loss: 2.7809e-05, Data Loss: 2.2869e-05, Physics Loss: 4.9405e-06 
Epoch 49000, LR: 1.0000e-08, Loss: 2.7804e-05, Data Loss: 2.2864e-05, Physics Loss: 4.9404e-06 
Mean L2 Error: 6.5879e-01 
Relative L2 Error: 1.0997e-02 
