Reynolds Number: 46
Epoch 0, LR: 1.0000e-02, Loss: 9.9677e-01, Data Loss: 9.9675e-01, Physics Loss: 2.3586e-05 
Epoch 31000, LR: 1.0000e-05, Loss: 9.3942e-05, Data Loss: 7.0966e-05, Physics Loss: 2.2976e-05 
Epoch 32000, LR: 1.0000e-06, Loss: 8.9818e-05, Data Loss: 6.7874e-05, Physics Loss: 2.1944e-05 
Epoch 33000, LR: 1.0000e-06, Loss: 8.9335e-05, Data Loss: 6.7511e-05, Physics Loss: 2.1824e-05 
Epoch 34000, LR: 1.0000e-06, Loss: 8.8634e-05, Data Loss: 6.6988e-05, Physics Loss: 2.1646e-05 
Epoch 35000, LR: 1.0000e-06, Loss: 8.7668e-05, Data Loss: 6.6273e-05, Physics Loss: 2.1396e-05 
Epoch 36000, LR: 1.0000e-06, Loss: 8.6422e-05, Data Loss: 6.5356e-05, Physics Loss: 2.1066e-05 
Epoch 37000, LR: 1.0000e-06, Loss: 8.4920e-05, Data Loss: 6.4255e-05, Physics Loss: 2.0665e-05 
Epoch 38000, LR: 1.0000e-06, Loss: 8.3397e-05, Data Loss: 6.3135e-05, Physics Loss: 2.0262e-05 
Epoch 39000, LR: 1.0000e-06, Loss: 8.1923e-05, Data Loss: 6.2048e-05, Physics Loss: 1.9875e-05 
Epoch 40000, LR: 1.0000e-07, Loss: 8.0497e-05, Data Loss: 6.0992e-05, Physics Loss: 1.9505e-05 
Epoch 41000, LR: 1.0000e-07, Loss: 8.0341e-05, Data Loss: 6.0879e-05, Physics Loss: 1.9462e-05 
Epoch 42000, LR: 1.0000e-07, Loss: 8.0162e-05, Data Loss: 6.0749e-05, Physics Loss: 1.9413e-05 
Epoch 43000, LR: 1.0000e-07, Loss: 7.9965e-05, Data Loss: 6.0608e-05, Physics Loss: 1.9357e-05 
Epoch 44000, LR: 1.0000e-07, Loss: 7.9760e-05, Data Loss: 6.0459e-05, Physics Loss: 1.9300e-05 
Epoch 45000, LR: 1.0000e-07, Loss: 7.9550e-05, Data Loss: 6.0309e-05, Physics Loss: 1.9241e-05 
Epoch 46000, LR: 1.0000e-07, Loss: 7.9339e-05, Data Loss: 6.0157e-05, Physics Loss: 1.9181e-05 
Epoch 47000, LR: 1.0000e-07, Loss: 7.9128e-05, Data Loss: 6.0007e-05, Physics Loss: 1.9121e-05 
Epoch 48000, LR: 1.0000e-08, Loss: 7.8917e-05, Data Loss: 5.9856e-05, Physics Loss: 1.9061e-05 
Epoch 49000, LR: 1.0000e-08, Loss: 7.8903e-05, Data Loss: 5.9844e-05, Physics Loss: 1.9060e-05 
Mean L2 Error: 2.1858e+00 
Relative L2 Error: 3.6540e-02 
