Reynolds Number: 50
Epoch 0, LR: 1.0000e-02, Loss: 9.8241e-01, Data Loss: 9.8238e-01, Physics Loss: 2.3534e-05 
Epoch 34000, LR: 1.0000e-06, Loss: 2.0637e-05, Data Loss: 1.3996e-05, Physics Loss: 6.6402e-06 
Epoch 35000, LR: 1.0000e-06, Loss: 2.0271e-05, Data Loss: 1.3734e-05, Physics Loss: 6.5374e-06 
Epoch 36000, LR: 1.0000e-06, Loss: 1.9779e-05, Data Loss: 1.3382e-05, Physics Loss: 6.3970e-06 
Epoch 37000, LR: 1.0000e-06, Loss: 1.9171e-05, Data Loss: 1.2952e-05, Physics Loss: 6.2191e-06 
Epoch 38000, LR: 1.0000e-06, Loss: 1.8556e-05, Data Loss: 1.2520e-05, Physics Loss: 6.0352e-06 
Epoch 39000, LR: 1.0000e-06, Loss: 1.7970e-05, Data Loss: 1.2109e-05, Physics Loss: 5.8609e-06 
Epoch 40000, LR: 1.0000e-07, Loss: 1.7415e-05, Data Loss: 1.1720e-05, Physics Loss: 5.6949e-06 
Epoch 41000, LR: 1.0000e-07, Loss: 1.7353e-05, Data Loss: 1.1676e-05, Physics Loss: 5.6767e-06 
Epoch 42000, LR: 1.0000e-07, Loss: 1.7278e-05, Data Loss: 1.1624e-05, Physics Loss: 5.6542e-06 
Epoch 43000, LR: 1.0000e-07, Loss: 1.7194e-05, Data Loss: 1.1565e-05, Physics Loss: 5.6286e-06 
Epoch 44000, LR: 1.0000e-07, Loss: 1.7104e-05, Data Loss: 1.1503e-05, Physics Loss: 5.6007e-06 
Epoch 45000, LR: 1.0000e-07, Loss: 1.7010e-05, Data Loss: 1.1439e-05, Physics Loss: 5.5716e-06 
Epoch 46000, LR: 1.0000e-07, Loss: 1.6917e-05, Data Loss: 1.1375e-05, Physics Loss: 5.5422e-06 
Epoch 47000, LR: 1.0000e-07, Loss: 1.6825e-05, Data Loss: 1.1311e-05, Physics Loss: 5.5132e-06 
Epoch 48000, LR: 1.0000e-08, Loss: 1.6733e-05, Data Loss: 1.1248e-05, Physics Loss: 5.4843e-06 
Epoch 49000, LR: 1.0000e-08, Loss: 1.6728e-05, Data Loss: 1.1245e-05, Physics Loss: 5.4826e-06 
Mean L2 Error: 3.6080e+00 
Relative L2 Error: 6.0350e-02 
