Reynolds Number: 75
Epoch 0, LR: 1.0000e-02, Loss: 9.4873e-01, Data Loss: 9.4871e-01, Physics Loss: 2.3341e-05 
Epoch 40000, LR: 1.0000e-07, Loss: 8.4186e-02, Data Loss: 8.2246e-02, Physics Loss: 1.9403e-03 
Epoch 41000, LR: 1.0000e-07, Loss: 8.4178e-02, Data Loss: 8.2238e-02, Physics Loss: 1.9401e-03 
Epoch 42000, LR: 1.0000e-07, Loss: 8.4169e-02, Data Loss: 8.2229e-02, Physics Loss: 1.9394e-03 
Epoch 43000, LR: 1.0000e-07, Loss: 8.4157e-02, Data Loss: 8.2219e-02, Physics Loss: 1.9385e-03 
Epoch 44000, LR: 1.0000e-07, Loss: 8.4145e-02, Data Loss: 8.2208e-02, Physics Loss: 1.9374e-03 
Epoch 45000, LR: 1.0000e-07, Loss: 8.4133e-02, Data Loss: 8.2196e-02, Physics Loss: 1.9362e-03 
Epoch 46000, LR: 1.0000e-07, Loss: 8.4120e-02, Data Loss: 8.2185e-02, Physics Loss: 1.9353e-03 
Epoch 47000, LR: 1.0000e-07, Loss: 8.4108e-02, Data Loss: 8.2174e-02, Physics Loss: 1.9342e-03 
Epoch 48000, LR: 1.0000e-08, Loss: 8.4096e-02, Data Loss: 8.2162e-02, Physics Loss: 1.9334e-03 
Epoch 49000, LR: 1.0000e-08, Loss: 8.4095e-02, Data Loss: 8.2162e-02, Physics Loss: 1.9332e-03 
Mean L2 Error: 4.7236e+01 
Relative L2 Error: 7.8941e-01 
