Reynolds Number: 76
Epoch 0, LR: 1.0000e-02, Loss: 9.4827e-01, Data Loss: 9.4825e-01, Physics Loss: 2.3336e-05 
Epoch 18000, LR: 1.0000e-04, Loss: 2.0003e-05, Data Loss: 1.4323e-05, Physics Loss: 5.6805e-06 
Epoch 19000, LR: 1.0000e-04, Loss: 1.8627e-05, Data Loss: 1.3266e-05, Physics Loss: 5.3611e-06 
Epoch 20000, LR: 1.0000e-04, Loss: 1.6682e-05, Data Loss: 1.1779e-05, Physics Loss: 4.9029e-06 
Epoch 21000, LR: 1.0000e-04, Loss: 1.4328e-05, Data Loss: 9.9794e-06, Physics Loss: 4.3481e-06 
Epoch 22000, LR: 1.0000e-04, Loss: 1.2483e-05, Data Loss: 8.5722e-06, Physics Loss: 3.9103e-06 
Epoch 23000, LR: 1.0000e-04, Loss: 1.1063e-05, Data Loss: 7.5018e-06, Physics Loss: 3.5616e-06 
Epoch 24000, LR: 1.0000e-05, Loss: 9.9438e-06, Data Loss: 6.6787e-06, Physics Loss: 3.2652e-06 
Epoch 25000, LR: 1.0000e-05, Loss: 9.8119e-06, Data Loss: 6.5849e-06, Physics Loss: 3.2269e-06 
Epoch 26000, LR: 1.0000e-05, Loss: 9.6101e-06, Data Loss: 6.4376e-06, Physics Loss: 3.1725e-06 
Epoch 27000, LR: 1.0000e-05, Loss: 9.2969e-06, Data Loss: 6.2102e-06, Physics Loss: 3.0867e-06 
Epoch 28000, LR: 1.0000e-05, Loss: 8.8289e-06, Data Loss: 5.8730e-06, Physics Loss: 2.9559e-06 
Epoch 29000, LR: 1.0000e-05, Loss: 8.2089e-06, Data Loss: 5.4247e-06, Physics Loss: 2.7842e-06 
Epoch 30000, LR: 1.0000e-05, Loss: 7.6207e-06, Data Loss: 5.0117e-06, Physics Loss: 2.6090e-06 
Epoch 31000, LR: 1.0000e-05, Loss: 7.1202e-06, Data Loss: 4.6626e-06, Physics Loss: 2.4576e-06 
Epoch 32000, LR: 1.0000e-06, Loss: 6.6866e-06, Data Loss: 4.3611e-06, Physics Loss: 2.3256e-06 
Epoch 33000, LR: 1.0000e-06, Loss: 6.6340e-06, Data Loss: 4.3255e-06, Physics Loss: 2.3086e-06 
Epoch 34000, LR: 1.0000e-06, Loss: 6.5540e-06, Data Loss: 4.2702e-06, Physics Loss: 2.2838e-06 
Epoch 35000, LR: 1.0000e-06, Loss: 6.4367e-06, Data Loss: 4.1891e-06, Physics Loss: 2.2475e-06 
Epoch 36000, LR: 1.0000e-06, Loss: 6.2757e-06, Data Loss: 4.0783e-06, Physics Loss: 2.1974e-06 
Epoch 37000, LR: 1.0000e-06, Loss: 6.0741e-06, Data Loss: 3.9405e-06, Physics Loss: 2.1336e-06 
Epoch 38000, LR: 1.0000e-06, Loss: 5.8722e-06, Data Loss: 3.8029e-06, Physics Loss: 2.0692e-06 
Epoch 39000, LR: 1.0000e-06, Loss: 5.6822e-06, Data Loss: 3.6738e-06, Physics Loss: 2.0084e-06 
Epoch 40000, LR: 1.0000e-07, Loss: 5.5034e-06, Data Loss: 3.5525e-06, Physics Loss: 1.9508e-06 
Epoch 41000, LR: 1.0000e-07, Loss: 5.4834e-06, Data Loss: 3.5391e-06, Physics Loss: 1.9443e-06 
Epoch 42000, LR: 1.0000e-07, Loss: 5.4592e-06, Data Loss: 3.5230e-06, Physics Loss: 1.9362e-06 
Epoch 43000, LR: 1.0000e-07, Loss: 5.4311e-06, Data Loss: 3.5047e-06, Physics Loss: 1.9265e-06 
Epoch 44000, LR: 1.0000e-07, Loss: 5.4004e-06, Data Loss: 3.4847e-06, Physics Loss: 1.9158e-06 
Epoch 45000, LR: 1.0000e-07, Loss: 5.3683e-06, Data Loss: 3.4638e-06, Physics Loss: 1.9045e-06 
Epoch 46000, LR: 1.0000e-07, Loss: 5.3358e-06, Data Loss: 3.4427e-06, Physics Loss: 1.8931e-06 
Epoch 47000, LR: 1.0000e-07, Loss: 5.3036e-06, Data Loss: 3.4219e-06, Physics Loss: 1.8817e-06 
Epoch 48000, LR: 1.0000e-08, Loss: 5.2716e-06, Data Loss: 3.4012e-06, Physics Loss: 1.8704e-06 
Epoch 49000, LR: 1.0000e-08, Loss: 5.2694e-06, Data Loss: 3.3996e-06, Physics Loss: 1.8698e-06 
Mean L2 Error: 5.3034e-01 
Relative L2 Error: 8.8623e-03 
