Reynolds Number: 66
Epoch 0, LR: 1.0000e-02, Loss: 9.5476e-01, Data Loss: 9.5474e-01, Physics Loss: 2.3393e-05 
Epoch 39000, LR: 1.0000e-06, Loss: 7.4301e-06, Data Loss: 5.6232e-06, Physics Loss: 1.8069e-06 
Epoch 40000, LR: 1.0000e-07, Loss: 7.1746e-06, Data Loss: 5.4300e-06, Physics Loss: 1.7447e-06 
Epoch 41000, LR: 1.0000e-07, Loss: 7.1466e-06, Data Loss: 5.4086e-06, Physics Loss: 1.7380e-06 
Epoch 42000, LR: 1.0000e-07, Loss: 7.1124e-06, Data Loss: 5.3832e-06, Physics Loss: 1.7292e-06 
Epoch 43000, LR: 1.0000e-07, Loss: 7.0741e-06, Data Loss: 5.3546e-06, Physics Loss: 1.7195e-06 
Epoch 44000, LR: 1.0000e-07, Loss: 7.0330e-06, Data Loss: 5.3236e-06, Physics Loss: 1.7095e-06 
Epoch 45000, LR: 1.0000e-07, Loss: 6.9903e-06, Data Loss: 5.2909e-06, Physics Loss: 1.6994e-06 
Epoch 46000, LR: 1.0000e-07, Loss: 6.9471e-06, Data Loss: 5.2576e-06, Physics Loss: 1.6894e-06 
Epoch 47000, LR: 1.0000e-07, Loss: 6.9039e-06, Data Loss: 5.2242e-06, Physics Loss: 1.6798e-06 
Epoch 48000, LR: 1.0000e-08, Loss: 6.8612e-06, Data Loss: 5.1910e-06, Physics Loss: 1.6702e-06 
Epoch 49000, LR: 1.0000e-08, Loss: 6.8581e-06, Data Loss: 5.1884e-06, Physics Loss: 1.6696e-06 
Mean L2 Error: 3.8504e-01 
Relative L2 Error: 6.4399e-03 
