Reynolds Number: 93
Epoch 0, LR: 1.0000e-02, Loss: 9.4402e-01, Data Loss: 9.4400e-01, Physics Loss: 2.3269e-05 
Epoch 16000, LR: 1.0000e-04, Loss: 1.3918e-05, Data Loss: 9.4320e-06, Physics Loss: 4.4861e-06 
Epoch 17000, LR: 1.0000e-04, Loss: 1.1776e-05, Data Loss: 8.6644e-06, Physics Loss: 3.1112e-06 
Epoch 18000, LR: 1.0000e-04, Loss: 1.1317e-05, Data Loss: 8.3048e-06, Physics Loss: 3.0124e-06 
Epoch 19000, LR: 1.0000e-04, Loss: 1.0636e-05, Data Loss: 7.7754e-06, Physics Loss: 2.8604e-06 
Epoch 20000, LR: 1.0000e-04, Loss: 9.6693e-06, Data Loss: 7.0298e-06, Physics Loss: 2.6395e-06 
Epoch 21000, LR: 1.0000e-04, Loss: 8.4623e-06, Data Loss: 6.1059e-06, Physics Loss: 2.3564e-06 
Epoch 22000, LR: 1.0000e-04, Loss: 7.4425e-06, Data Loss: 5.3328e-06, Physics Loss: 2.1097e-06 
Epoch 23000, LR: 1.0000e-04, Loss: 6.6255e-06, Data Loss: 4.7219e-06, Physics Loss: 1.9036e-06 
Epoch 24000, LR: 1.0000e-05, Loss: 5.9538e-06, Data Loss: 4.2214e-06, Physics Loss: 1.7324e-06 
Epoch 25000, LR: 1.0000e-05, Loss: 5.8684e-06, Data Loss: 4.1614e-06, Physics Loss: 1.7071e-06 
Epoch 26000, LR: 1.0000e-05, Loss: 5.7425e-06, Data Loss: 4.0677e-06, Physics Loss: 1.6748e-06 
Epoch 27000, LR: 1.0000e-05, Loss: 5.5460e-06, Data Loss: 3.9218e-06, Physics Loss: 1.6242e-06 
Epoch 28000, LR: 1.0000e-05, Loss: 5.2492e-06, Data Loss: 3.7017e-06, Physics Loss: 1.5475e-06 
Epoch 29000, LR: 1.0000e-05, Loss: 4.8459e-06, Data Loss: 3.4016e-06, Physics Loss: 1.4443e-06 
Epoch 30000, LR: 1.0000e-05, Loss: 4.4583e-06, Data Loss: 3.1178e-06, Physics Loss: 1.3405e-06 
Epoch 31000, LR: 1.0000e-05, Loss: 4.1282e-06, Data Loss: 2.8716e-06, Physics Loss: 1.2566e-06 
Epoch 32000, LR: 1.0000e-06, Loss: 3.8276e-06, Data Loss: 2.6528e-06, Physics Loss: 1.1748e-06 
Epoch 33000, LR: 1.0000e-06, Loss: 3.7917e-06, Data Loss: 2.6264e-06, Physics Loss: 1.1653e-06 
Epoch 34000, LR: 1.0000e-06, Loss: 3.7366e-06, Data Loss: 2.5859e-06, Physics Loss: 1.1508e-06 
Epoch 35000, LR: 1.0000e-06, Loss: 3.6556e-06, Data Loss: 2.5266e-06, Physics Loss: 1.1290e-06 
Epoch 36000, LR: 1.0000e-06, Loss: 3.5436e-06, Data Loss: 2.4446e-06, Physics Loss: 1.0990e-06 
Epoch 37000, LR: 1.0000e-06, Loss: 3.4015e-06, Data Loss: 2.3407e-06, Physics Loss: 1.0609e-06 
Epoch 38000, LR: 1.0000e-06, Loss: 3.2584e-06, Data Loss: 2.2359e-06, Physics Loss: 1.0224e-06 
Epoch 39000, LR: 1.0000e-06, Loss: 3.1242e-06, Data Loss: 2.1375e-06, Physics Loss: 9.8673e-07 
Epoch 40000, LR: 1.0000e-07, Loss: 3.0000e-06, Data Loss: 2.0461e-06, Physics Loss: 9.5381e-07 
Epoch 41000, LR: 1.0000e-07, Loss: 2.9861e-06, Data Loss: 2.0360e-06, Physics Loss: 9.5006e-07 
Epoch 42000, LR: 1.0000e-07, Loss: 2.9688e-06, Data Loss: 2.0233e-06, Physics Loss: 9.4542e-07 
Epoch 43000, LR: 1.0000e-07, Loss: 2.9489e-06, Data Loss: 2.0088e-06, Physics Loss: 9.4013e-07 
Epoch 44000, LR: 1.0000e-07, Loss: 2.9274e-06, Data Loss: 1.9931e-06, Physics Loss: 9.3431e-07 
Epoch 45000, LR: 1.0000e-07, Loss: 2.9050e-06, Data Loss: 1.9767e-06, Physics Loss: 9.2823e-07 
Epoch 46000, LR: 1.0000e-07, Loss: 2.8825e-06, Data Loss: 1.9604e-06, Physics Loss: 9.2213e-07 
Epoch 47000, LR: 1.0000e-07, Loss: 2.8602e-06, Data Loss: 1.9441e-06, Physics Loss: 9.1608e-07 
Epoch 48000, LR: 1.0000e-08, Loss: 2.8380e-06, Data Loss: 1.9280e-06, Physics Loss: 9.1007e-07 
Epoch 49000, LR: 1.0000e-08, Loss: 2.8366e-06, Data Loss: 1.9268e-06, Physics Loss: 9.0978e-07 
Mean L2 Error: 3.9917e-01 
Relative L2 Error: 6.6582e-03 
