Reynolds Number: 60
Epoch 0, LR: 1.0000e-02, Loss: 9.6154e-01, Data Loss: 9.6152e-01, Physics Loss: 2.3436e-05 
Epoch 28000, LR: 1.0000e-05, Loss: 1.6327e-04, Data Loss: 1.2070e-04, Physics Loss: 4.2573e-05 
Epoch 29000, LR: 1.0000e-05, Loss: 1.5275e-04, Data Loss: 1.1324e-04, Physics Loss: 3.9510e-05 
Epoch 30000, LR: 1.0000e-05, Loss: 1.4254e-04, Data Loss: 1.0596e-04, Physics Loss: 3.6572e-05 
Epoch 31000, LR: 1.0000e-05, Loss: 1.3333e-04, Data Loss: 9.9374e-05, Physics Loss: 3.3958e-05 
Epoch 32000, LR: 1.0000e-06, Loss: 1.2520e-04, Data Loss: 9.3455e-05, Physics Loss: 3.1744e-05 
Epoch 33000, LR: 1.0000e-06, Loss: 1.2410e-04, Data Loss: 9.2744e-05, Physics Loss: 3.1354e-05 
Epoch 34000, LR: 1.0000e-06, Loss: 1.2274e-04, Data Loss: 9.1777e-05, Physics Loss: 3.0965e-05 
Epoch 35000, LR: 1.0000e-06, Loss: 1.2092e-04, Data Loss: 9.0493e-05, Physics Loss: 3.0425e-05 
Epoch 36000, LR: 1.0000e-06, Loss: 1.1862e-04, Data Loss: 8.8897e-05, Physics Loss: 2.9720e-05 
Epoch 37000, LR: 1.0000e-06, Loss: 1.1590e-04, Data Loss: 8.7024e-05, Physics Loss: 2.8874e-05 
Epoch 38000, LR: 1.0000e-06, Loss: 1.1314e-04, Data Loss: 8.5123e-05, Physics Loss: 2.8021e-05 
Epoch 39000, LR: 1.0000e-06, Loss: 1.1050e-04, Data Loss: 8.3290e-05, Physics Loss: 2.7210e-05 
Epoch 40000, LR: 1.0000e-07, Loss: 1.0796e-04, Data Loss: 8.1521e-05, Physics Loss: 2.6434e-05 
Epoch 41000, LR: 1.0000e-07, Loss: 1.0768e-04, Data Loss: 8.1333e-05, Physics Loss: 2.6343e-05 
Epoch 42000, LR: 1.0000e-07, Loss: 1.0735e-04, Data Loss: 8.1114e-05, Physics Loss: 2.6240e-05 
Epoch 43000, LR: 1.0000e-07, Loss: 1.0700e-04, Data Loss: 8.0871e-05, Physics Loss: 2.6130e-05 
Epoch 44000, LR: 1.0000e-07, Loss: 1.0663e-04, Data Loss: 8.0608e-05, Physics Loss: 2.6018e-05 
Epoch 45000, LR: 1.0000e-07, Loss: 1.0624e-04, Data Loss: 8.0336e-05, Physics Loss: 2.5903e-05 
Epoch 46000, LR: 1.0000e-07, Loss: 1.0585e-04, Data Loss: 8.0063e-05, Physics Loss: 2.5786e-05 
Epoch 47000, LR: 1.0000e-07, Loss: 1.0546e-04, Data Loss: 7.9794e-05, Physics Loss: 2.5668e-05 
Epoch 48000, LR: 1.0000e-08, Loss: 1.0508e-04, Data Loss: 7.9526e-05, Physics Loss: 2.5551e-05 
Epoch 49000, LR: 1.0000e-08, Loss: 1.0506e-04, Data Loss: 7.9513e-05, Physics Loss: 2.5544e-05 
Mean L2 Error: 1.9449e+00 
Relative L2 Error: 3.2540e-02 
