Reynolds Number: 87
Epoch 0, LR: 1.0000e-02, Loss: 9.4492e-01, Data Loss: 9.4489e-01, Physics Loss: 2.3289e-05 
Epoch 17000, LR: 1.0000e-04, Loss: 1.2130e-01, Data Loss: 1.1855e-01, Physics Loss: 2.7563e-03 
Epoch 18000, LR: 1.0000e-04, Loss: 1.1921e-01, Data Loss: 1.1665e-01, Physics Loss: 2.5549e-03 
Epoch 19000, LR: 1.0000e-04, Loss: 1.1596e-01, Data Loss: 1.1398e-01, Physics Loss: 1.9737e-03 
Epoch 20000, LR: 1.0000e-04, Loss: 1.1317e-01, Data Loss: 1.1163e-01, Physics Loss: 1.5372e-03 
Epoch 21000, LR: 1.0000e-04, Loss: 1.1162e-01, Data Loss: 1.1034e-01, Physics Loss: 1.2744e-03 
Epoch 22000, LR: 1.0000e-04, Loss: 1.1057e-01, Data Loss: 1.0944e-01, Physics Loss: 1.1333e-03 
Epoch 23000, LR: 1.0000e-04, Loss: 1.0966e-01, Data Loss: 1.0862e-01, Physics Loss: 1.0356e-03 
Epoch 24000, LR: 1.0000e-05, Loss: 1.0881e-01, Data Loss: 1.0786e-01, Physics Loss: 9.5107e-04 
Epoch 25000, LR: 1.0000e-05, Loss: 1.0871e-01, Data Loss: 1.0776e-01, Physics Loss: 9.4360e-04 
Epoch 26000, LR: 1.0000e-05, Loss: 1.0856e-01, Data Loss: 1.0763e-01, Physics Loss: 9.3001e-04 
Epoch 27000, LR: 1.0000e-05, Loss: 1.0834e-01, Data Loss: 1.0743e-01, Physics Loss: 9.0908e-04 
Epoch 28000, LR: 1.0000e-05, Loss: 1.0803e-01, Data Loss: 1.0715e-01, Physics Loss: 8.7881e-04 
Epoch 29000, LR: 1.0000e-05, Loss: 1.0764e-01, Data Loss: 1.0680e-01, Physics Loss: 8.4129e-04 
Epoch 30000, LR: 1.0000e-05, Loss: 1.0726e-01, Data Loss: 1.0645e-01, Physics Loss: 8.0925e-04 
Epoch 31000, LR: 1.0000e-05, Loss: 1.0689e-01, Data Loss: 1.0611e-01, Physics Loss: 7.7955e-04 
Epoch 32000, LR: 1.0000e-06, Loss: 1.0653e-01, Data Loss: 1.0577e-01, Physics Loss: 7.5782e-04 
Epoch 33000, LR: 1.0000e-06, Loss: 1.0649e-01, Data Loss: 1.0573e-01, Physics Loss: 7.5641e-04 
Epoch 34000, LR: 1.0000e-06, Loss: 1.0643e-01, Data Loss: 1.0568e-01, Physics Loss: 7.5387e-04 
Epoch 35000, LR: 1.0000e-06, Loss: 1.0636e-01, Data Loss: 1.0561e-01, Physics Loss: 7.5048e-04 
Epoch 36000, LR: 1.0000e-06, Loss: 1.0628e-01, Data Loss: 1.0553e-01, Physics Loss: 7.4598e-04 
Epoch 37000, LR: 1.0000e-06, Loss: 1.0618e-01, Data Loss: 1.0544e-01, Physics Loss: 7.3985e-04 
Epoch 38000, LR: 1.0000e-06, Loss: 1.0607e-01, Data Loss: 1.0534e-01, Physics Loss: 7.3446e-04 
Epoch 39000, LR: 1.0000e-06, Loss: 1.0597e-01, Data Loss: 1.0524e-01, Physics Loss: 7.2950e-04 
Epoch 40000, LR: 1.0000e-07, Loss: 1.0587e-01, Data Loss: 1.0515e-01, Physics Loss: 7.2357e-04 
Epoch 41000, LR: 1.0000e-07, Loss: 1.0586e-01, Data Loss: 1.0514e-01, Physics Loss: 7.2320e-04 
Epoch 42000, LR: 1.0000e-07, Loss: 1.0585e-01, Data Loss: 1.0512e-01, Physics Loss: 7.2217e-04 
Epoch 43000, LR: 1.0000e-07, Loss: 1.0583e-01, Data Loss: 1.0511e-01, Physics Loss: 7.2130e-04 
Epoch 44000, LR: 1.0000e-07, Loss: 1.0582e-01, Data Loss: 1.0510e-01, Physics Loss: 7.2006e-04 
Epoch 45000, LR: 1.0000e-07, Loss: 1.0580e-01, Data Loss: 1.0508e-01, Physics Loss: 7.1891e-04 
Epoch 46000, LR: 1.0000e-07, Loss: 1.0578e-01, Data Loss: 1.0507e-01, Physics Loss: 7.1774e-04 
Epoch 47000, LR: 1.0000e-07, Loss: 1.0577e-01, Data Loss: 1.0505e-01, Physics Loss: 7.1675e-04 
Epoch 48000, LR: 1.0000e-08, Loss: 1.0575e-01, Data Loss: 1.0504e-01, Physics Loss: 7.1547e-04 
Epoch 49000, LR: 1.0000e-08, Loss: 1.0575e-01, Data Loss: 1.0503e-01, Physics Loss: 7.1537e-04 
Mean L2 Error: 4.5670e+01 
Relative L2 Error: 7.6227e-01 
